original_tweet_id,original_author_handle,original_created_at,retweet_count,unique_retweeter_count,first_retweeter,first_retweet_at,last_retweet_at,span_minutes,retweets_within_15m,retweets_within_60m,hashtags,mentions,retweeters,sample_text
2044516965587554627,AdonisGeorgiadi,2026-04-15T20:43:24+00:00,7,7,hatz_patty,2026-04-15T20:48:54+00:00,2026-04-15T21:48:51+00:00,59,3,7,,,hatz_patty|K_Sav215|Track11John|nickthegreek5|chrysib11|giannMak|tasoskar11,Γεωργιάδης: Η ευρωπαία εισαγγελέας Πόπη Παπανδρέου έφερε τις δικογραφίες για τον ΟΠΕΚΕΠΕ για να εκβιάσει ανανέωση της θητείας της https://t.co/bxMhK7O7BT
2044511682941091854,action24tv,2026-04-15T20:22:25+00:00,6,6,johnblandos,2026-04-15T20:29:05+00:00,2026-04-15T22:48:28+00:00,139,1,3,pisoapotisgrammes|action24,georgepierros|elenikalogerop2|dimitris_takis,johnblandos|K_Sav215|Briassulis|giannMak|nickthegreek5|angelikitsakani,🔵Ξέσπασμα Γεωργιάδη κατά Ανδρουλάκη: «Τι είχε πια σε αυτό το τηλέφωνο και έχει τρελαθεί;! - Θα κυβερνήσει με κλάψα;»  #PisoApoTisGrammes με τους @GeorgePierros @elenikalogerop2 και @dimitris_takis στο #Action24 https://t.co/gULJPze2IV
1640334999785201669,AdonisGeorgiadi,2023-03-27T12:48:34+00:00,6,6,46spiros,2026-04-15T20:50:59+00:00,2026-04-15T22:05:33+00:00,74,1,5,,kostasvaxevanis|npapathanasis|kmitsotakis,46spiros|Track11John|nickthegreek5|hatz_patty|DonConsclavios|MasenkaMm230158,"Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμα χρέους, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»…στην πραγματικότητα ο άνθρωπος αυτός ποτέ δεν είχε το θάρρος απλώς να πει ότι έκανε λάθος. Άλλωστε δεν έκανε, επίτηδες έγραψε ψέματα για πολιτικούς λόγους. Τώρα νομίζει ότι δύναται να εκφοβίσει εμένα…δεν τον φοβήθηκα όταν πήγε να με κλείσει Φυλακή με ψέματα για τη Novartis, θα τον φοβηθώ τώρα; Θα του προτείνω όμως μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενός βουλευτού ή ευρωβουλευτού του Σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου…δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικός ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis Κώστα μου να θυμάσαι εγώ Δεν σε φοβάμαι! Δεν με κρατάς από πουθενά και δεν σε υπολογίζω ως δημοσιογράφο αλλά απλά ως έναν ακόμη πολιτικό μου αντίπαλο. Bullying αλλού όχι σε μένα και κάτω τα χέρια από τον Νίκο δεν μπορείς εσύ να τον λερώσεις https://t.co/IzSEMp3i5c"
2044452115427266781,dimitris7987,2026-04-15T16:25:43+00:00,5,5,chrysib11,2026-04-15T20:31:49+00:00,2026-04-15T22:47:05+00:00,135,1,3,,,chrysib11|g_m_theo|nickthegreek5|CharilaosPapad1|MenoEdo,"Αφηνιάζουν οι αριστεροί, κατόπιν έξώθεν εντολών. https://t.co/KhGLqSS1gW"
2044504116433490154,omadaalithias,2026-04-15T19:52:21+00:00,5,5,hatz_patty,2026-04-15T20:33:23+00:00,2026-04-15T21:26:58+00:00,53,1,5,,,hatz_patty|Track11John|giannMak|MKioulafa|nickthegreek5,Τουλάχιστον δεν χάνουν το χιούμορ τους https://t.co/AMqnptRPs6
2044427278302474414,AdonisGeorgiadi,2026-04-15T14:47:01+00:00,5,5,MasenkaMm230158,2026-04-15T20:39:58+00:00,2026-04-15T22:09:49+00:00,89,1,3,,,MasenkaMm230158|nickthegreek5|Track11John|AgelisDimitris|paliakaravana59,"Έχετε διαβάσει γελοιοδέστερο σχόλιο για έναν νέο άνθρωπο και πατέρα, που αυτή την στιγμή που μιλάμε δίνει μάχη για την ζωή του; Άνθρωποι σαν κι αυτόν όλη μέρα μας κατακρίνουν για την ηθική μας συγκρότηση και έχουν τόσο μαύρη ψυχή στην πραγματικότητα. Δεν έχω πραγματικά να πω τίποτε άλλο απλά ντροπή"
2044492218879103216,pavlmarin,2026-04-15T19:05:04+00:00,5,5,Briassulis,2026-04-15T20:43:21+00:00,2026-04-15T21:36:57+00:00,53,1,5,,georgemilon,Briassulis|Track11John|giannMak|K_Sav215|MKioulafa,"Σήμερα ο χρόνος πάγωσε λίγο πριν τις 09:00 το πρωί. Όχι μόνο για εμάς τους συνεργάτες του @georgemilon, αλλά κυρίως για τη σύζυγο, τα παιδιά του και τους δικούς του ανθρώπους. https://t.co/ATyFUBbqjT"
2044482287140569345,Aristerotsolis,2026-04-15T18:25:36+00:00,5,5,46spiros,2026-04-15T20:48:17+00:00,2026-04-15T21:20:02+00:00,31,2,5,,,46spiros|sinakatsarou|giannMak|MenoEdo|nickthegreek5,"Η Κυβέρνηση γράφει στα @@ της τα γκαρίσματα του Πασοκ για το πτυχίο Λαζαρίδη και συνεχίζει να κάνει δουλίτσα! ✌️ Κι όπως λέει κι ο Καρανίκας: Άχρηστη και ανίκανη αντιπολίτευση, αντί να ασχολείται με τα πρωτεύοντα, ασχολείται με το αν έχει πτυχίο ο Λαζαρίδης! 😁 https://t.co/kjcg0FerNO"
2044502814211125446,GGoudaras,2026-04-15T19:47:10+00:00,5,5,vythos70,2026-04-15T20:59:59+00:00,2026-04-15T21:41:31+00:00,41,3,5,,,vythos70|LGkvas|chrysib11|MariaKagia4603|giannMak,"Ο Άκης Καραμπουρούνης για 6 χρόνια ξεκινούσε με καΐκι από τον Κάλαμο,ένα μικρό νησί του Ιονίου,σε 45´ έφτανε στον Μύτικα Αιτωλοακαρνανίας &amp; από εκεί πεζός σε 15´ έφτανε στο σχολείο. Ο Άκης πήρε υποτροφία για πανεπιστημιακές σπουδές ως αριστούχος μαθητής μικρών νησιών.  ΠΡΟΤΥΠΟ ✨ https://t.co/BM36ipTfjI"
2044331944318534005,GeorghyZhukov,2026-04-15T08:28:12+00:00,4,4,moonshinegr,2026-04-15T20:28:46+00:00,2026-04-15T22:14:06+00:00,105,1,3,,,moonshinegr|MasenkaMm230158|nickthegreek5|MenoEdo,"Το «ρεπορτάζ» του Καλλέργη για το BBC στηρίζεται σε στοιχεία του Lighthouse Reports, τα οποία εμφανίζονται στο κείμενο με ενεργό λινκ. Πατώντας πάνω, βλέπουμε ότι βασικός συντελεστής της «έρευνας» είναι ο γνωστός Χρηστίδης που εφύηρε τη «μικρή νεκρή Μαρία» στον Έβρο, ρεπορτάζ για το οποίο το Spiegel ζήτησε γονατιστό συγγνώμη από τη χώρα μας και απέλυσε κλωτσηδόν τον επί 25ετία αρχισυντάκτη του."
2044440248176840853,zneraida,2026-04-15T15:38:33+00:00,4,4,RockRock222555,2026-04-15T20:29:49+00:00,2026-04-15T21:12:33+00:00,42,1,4,βαξεβανη|μυλωνακη,,RockRock222555|nickthegreek5|teo_ntaleki|MasenkaMm230158,1/4/25 η ΕΣΗΕΑ παρέπεμψε στο πειθαρχικό τ δημοσιογράφο Γιαννακα γτ έγραψε άρθρο γνώμης για τ Καρυστιανου 6/4/2026 η ΕΣΗΕΑ είναι ΆΦΑΝΤΗ για τ #Βαξεβανη και τ δολοφονία χαρακτήρα του #Μυλωνακη με κατασκευασμενα άρθρα  Τα αριστερά Βρωμοσκυλα της ΕΣΗΕΑ https://t.co/sPdsIID8wL
2044496306123505759,K_Sav215,2026-04-15T19:21:18+00:00,4,4,chrysib11,2026-04-15T20:30:45+00:00,2026-04-15T22:24:09+00:00,113,1,3,,,chrysib11|sinakatsarou|xariszak2|giannMak,"Σύνοψη ημέρας 🇬🇷🇬🇷 Υπογραφή πρώτης γεώτρησης μετά από 40 χρόνια Η Πολεμική Αεροπορία παρέλαβε το 50ό μαχητικό F-16 Viper Έκθεση- «κόλαφος» για την Τουρκία,  καταδικάζει τις παραβιάσεις κατά της Ελλάδας, απορρίπτει τη «γαλάζια πατρίδα» και ζητά από την Τουρκία σεβασμό στο ΔΔ"
2044485490175307840,Mirsini1946041,2026-04-15T18:38:20+00:00,4,4,RockRock222555,2026-04-15T20:31:44+00:00,2026-04-15T21:23:44+00:00,52,1,4,,,RockRock222555|Track11John|sinakatsarou|nickthegreek5,"Όχι ρε γαμωτοοοο . Η κυρία Τζίνα  με είπε τρολ που βιοπορίζομαι απ' το τουιτερ, με καληνύχτισε και αμέσως μετά έκλεισε τα σχόλια  😥 Μάλλον θύμωσε πολύ επειδή  την ρώτησα αν  ο Χρηστίδης ( της μικρής Μαρίας του Έβρου) , ήταν  ανάμεσα σ' αυτούς που ενημέρωσαν την Φροντεξ.  Να ξέρετε πάντως κυρία Τζίνα  μας ότι  αυτοί που  πληρώνονται , είναι  αυτοί που διαδίδουν φεικ ιστορίες για  σκορπιούς , μικρές Μαρίες και δράκους , όχι εμείς  που τους γλεντάμε  κι αναγκάζονται να κλείνουν τα σχόλια 😉"
2044505952137654626,K_Sav215,2026-04-15T19:59:38+00:00,4,4,46spiros,2026-04-15T20:33:44+00:00,2026-04-15T21:58:39+00:00,84,2,3,,,46spiros|MKioulafa|chrysib11|giannMak,❗️❗️Γεωργιάδης: Νομίμως και ορθώς παρακολουθούνταν το τηλέφωνο του Ανδρουλάκη (υπήρχε έγκριση Εισαγγελέα). Ίσως ένα από τα λάθη του Μητσοτάκη ήταν ότι παραζήτησε συγγνώμη από τον Ανδρουλάκη.  Εμένα όταν ζήτησε η Τουλουπάκη να ανοιχτεί το τηλέφωνο μου δεν κλάφτηκα
2044436222060220513,zneraida,2026-04-15T15:22:33+00:00,4,4,RockRock222555,2026-04-15T20:35:34+00:00,2026-04-15T21:41:05+00:00,65,1,3,βαξεβανη|μυλωνακη,,RockRock222555|nickthegreek5|sinakatsarou|giannMak,"6/4/26 το Ντοκουμέντο τ #Βαξεβανη με πηχιαιους τίτλους διασύρει τον #Μυλωνακη για  ""σκάνδαλο παιδεραστίας"" Για 10 μέρες διασύρει κ δολοφονεί τ  χαρακτήρα του μέσω τ φυλλαδας του  Αφού πέτυχε την εξόντωση του βγάζει ένα κειμενάκι, όπου στο τέλος αναφέρει ότι ΔΕΝ υπάρχουν στοιχεία https://t.co/yqOMiSvA5J"
2044433340145570203,failosK,2026-04-15T15:11:06+00:00,4,4,RockRock222555,2026-04-15T20:36:28+00:00,2026-04-15T21:53:11+00:00,76,2,3,,,RockRock222555|46spiros|Track11John|giannMak,Στόχοι της μαύρης επιχείρησης που εξελίσσεται ειναι οι κυβερνήσεις Ελλάδας και Κύπρου και κατ' επέκταση η Τριμερής Συμμαχία Ελλάδας - ΚΔ - Ισραήλ. Η ανατροπή Μητσοτάκη- Χριστοδουλιδη θα έθετε σε κινδυνο την συνέχεια της. Τις ωφελείται; Τούρκοι και Άγγλοι.
2044374977613267141,gverikks,2026-04-15T11:19:11+00:00,4,4,AgelisDimitris,2026-04-15T20:38:50+00:00,2026-04-15T21:29:45+00:00,50,1,4,,,AgelisDimitris|paliakaravana59|nickthegreek5|evangelia_re,"Με αφορμή τα εμετικά σχόλια για την υγεία ενός ανθρώπου, θα κάνω μία ευγενική υπενθύμιση.  Ο βασικός λόγος που έχουμε γίνει φανατικοί ψηφοφόροι της ΝΔ είστε εσείς οι ζαίοι και οι ρωσόδουλοι. Εσείς μας αναγκάσατε.  Το ότι δεν μπορείτε να το κατανοήσετε απλά δείχνει τι είστε..."
2044443555628741059,AgelisDimitris,2026-04-15T15:51:42+00:00,4,4,johnblandos,2026-04-15T20:38:50+00:00,2026-04-15T21:14:54+00:00,36,2,4,,kostasvaxevanis,johnblandos|Briassulis|Track11John|giannMak,ΤΙ ΕΙΝΑΙ ΞΕΠΛΥΜΑΤΙΑΣ ΜΝΠΝΟ ..; ΑΥΤΟ👇ΑΦΟΥ ΕΚΑΝΑΝ ΔΟΛΟΦΟΝΙΑ ΧΑΡΑΚΤΗΡΑ ΕΠΙ ΒΔΟΜΑΔΕΣ ΤΟΥ ΜΥΛΩΝΑΚΗ ΤΑ ΜΝΠΝΑ ΤΩΡΑ ΚΑΝΟΥΝ ΞΕΠΛΥΜΑ🤮🤮🤮🤮🤮🤮 @KostasVaxevanis ΕΧΕΙ ΠΕΣΕΙ ΤΙΠΟΤΑ ΣΤΗΝ ΑΝΤΙΛΗΨΗ ΣΟΥ ΕΓΚΡΙΤΕ ΕΡΕΥΝΗΤΙΚΕ..; https://t.co/YSC2NY1Uj5
2044424924870111543,MsLouellaDeVil,2026-04-15T14:37:40+00:00,4,4,hatz_patty,2026-04-15T20:39:09+00:00,2026-04-15T21:56:50+00:00,77,1,3,,,hatz_patty|nickthegreek5|AgelisDimitris|giannMak,Ο εκβιαστης Βαξεβανης μαζί με την κυβέρνηση ΣΥΡΙΖΑ είχαν στείλει στον τάφο τον δημοσιογράφο Βασίλη Μπεσκενη με τη συνομωσία που είχαν στήσει εναντίον του Εχει πολλά να πληρώσει αυτή η κωλόφαρα των ζαιων
2044273188180197633,2etonne2p,2026-04-15T04:34:43+00:00,4,4,Xeniaxe19580370,2026-04-15T20:39:14+00:00,2026-04-15T22:10:23+00:00,91,1,3,,,Xeniaxe19580370|chrysib11|Aaagiiisss|giannMak,Κανετε τους σοκαρισμενους για τους μπασταρδους παιδοφιλους της λιστας Επσταιν και δε λετε κουβεντα για τους μπασταρδους παιδοφιλους ισλαμιστες που κανουν αισχη με παιδακια παγκοσμιως εδω και 14 αιωνες. Ειστε υποκριτες του κερατα. Αντε παρατατε μας
2044376668085608836,ellada24,2026-04-15T11:25:55+00:00,4,4,johnblandos,2026-04-15T20:40:39+00:00,2026-04-15T22:19:18+00:00,98,1,2,,,johnblandos|Track11John|giannMak|nickthegreek5,"Χατζηβασιλείου: Δεν μπορεί η Τουρκία να κουνάει το δάχτυλο στην Ελλάδα για θέματα σεβασμού μειονοτήτων. Ξέρουμε τι συμβαίνει με τις ελληνικές μειονότητες στην Κωνσταντινούπολη, την Ίμβρο και την Τένεδο https://t.co/W4x7U5VXdO"
2044509652461728075,P159646899P,2026-04-15T20:14:20+00:00,4,4,Briassulis,2026-04-15T20:41:18+00:00,2026-04-15T22:04:47+00:00,83,1,3,,,Briassulis|Track11John|vythos70|AgelisDimitris,"Ο Κυριάκος Μητσοτάκης αύριο Πέμπτη 16/4 στις 11.00,θα μιλήσει στην Ολομέλεια της Βουλής, στην προ Ημερησίας Διατάξεως συζήτηση, σύμφωνα με το άρθρο 143 του Κανονισμού της Βουλής,''για την κατάσταση του Κράτους Δικαίου, των Θεσμών και της λειτουργίας του Κοινοβουλίου στην Ελλάδα'' https://t.co/onDWJUtiv0"
2044471511382131023,elenasagiadinou,2026-04-15T17:42:47+00:00,4,4,Briassulis,2026-04-15T20:43:43+00:00,2026-04-15T22:15:28+00:00,91,1,3,,,Briassulis|Track11John|greek_paris_13|giannMak,Ο Ανδρουλάκης πρότεινε αναβολή της συζήτησης στη Βουλή λόγω Μυλωνάκη -Tο εκτιμώ αλλά θα γίνει κανονικά διεμήνυσε ο Μητσοτάκης https://t.co/pUADCxVBtU
2044459988832178230,realMaalouf,2026-04-15T16:57:00+00:00,4,4,teo_ntaleki,2026-04-15T20:48:41+00:00,2026-04-15T22:39:04+00:00,110,1,2,,,teo_ntaleki|Aaagiiisss|nickthegreek5|giannMak,"Lebanon was living in peace and tranquility in 1975, and then came the Palestinians. https://t.co/eAbx3Mli4I"
2044417937923047727,Mirsini1946041,2026-04-15T14:09:54+00:00,4,4,MasenkaMm230158,2026-04-15T20:55:04+00:00,2026-04-15T21:16:26+00:00,21,3,4,,,MasenkaMm230158|kostasp194|AgelisDimitris|nickthegreek5,"Ελπίζω κι εύχομαι να γίνει σύντομα καλά ο κ.Μυλωνακης και  να κυνηγήσει μέχρι την κόλαση τον  Δρουσιώτη και τον Βαξεβανη .  Να μην σταματήσει μέχρι να χωσει βαθιά μέσα στην φυλακή την δημοσιογραφική αλητεία.   Είναι τραγικό η ζωή του  να κρέμεται από μια κλωστή εξαιτίας κατασκευασμένων καταγγελιών ,φεικ διαλόγων και μιας σκοτεινής σκευωρίας , ενορχηστρωμένης από κάποιους που αυτοαποκαλούνται ερευνητικοί δημοσιογράφοι..."
2044441384246005948,Simonaki_,2026-04-15T15:43:04+00:00,4,4,ArisBJJ,2026-04-15T20:55:49+00:00,2026-04-15T21:55:12+00:00,59,1,4,,dimitrissavvid4,ArisBJJ|nickthegreek5|hatz_patty|MenoEdo,"- Μαμά, τι είναι σκουπίδι;  - Αυτό, παιδί μου 👇🏼  @DimitrisSavvid4 Ροχάλα στα μούτρα σου ρε τενεκέ 🖐🏼 https://t.co/m01jxm0gfz"
2044420233973104760,failosK,2026-04-15T14:19:01+00:00,4,4,Evitel_,2026-04-15T20:56:18+00:00,2026-04-15T21:15:45+00:00,19,3,4,,,Evitel_|nickthegreek5|GiotaPapapetrou|Track11John,"Η αθλιότητα κατά του Γ. Μυλωνάκη δεν μπορεί να μείνει ατιμώρητη και δεν στρέφεται μόνο κατά του προσώπου του. Μυρίζει ""μαύρη επιχείρηση""..."
2044413848963149938,nikglykos,2026-04-15T13:53:39+00:00,4,4,nickthegreek5,2026-04-15T21:02:10+00:00,2026-04-15T21:47:35+00:00,45,2,4,,,nickthegreek5|vythos70|AgelisDimitris|Tina5996,"Γιατί δεν έχει συλληφθεί ο δημοσιογράφος που διαδίδοντας σκόπιμα αισχρές συκοφαντίες, έστειλε έναν άνθρωπο στην εντατική; Εάν ένα παιδί βάλει τα κλάματα επειδή ένα άλλο παιδί του κάνει μπουλινγκ, επεμβαίνει ο εισαγγελέας. Εδώ όλα οκ;"
2044519337642336452,omadaalithias,2026-04-15T20:52:50+00:00,4,4,hatz_patty,2026-04-15T21:04:47+00:00,2026-04-15T21:54:07+00:00,49,2,4,,,hatz_patty|nickthegreek5|NodarasSpiros|giannMak,Άδωνις για ΟΠΕΚΕΠΕ: Είναι προφανές ότι εδώ κάτι παίζεται. Πού είναι οι διάλογοι των βουλευτών της αντιπολίτευσης; https://t.co/DpGQ6oLeT4
2044404523171451046,Harhalas,2026-04-15T13:16:36+00:00,4,4,Track11John,2026-04-15T21:06:06+00:00,2026-04-15T22:11:32+00:00,65,1,3,καρυστιανου,,Track11John|RockRock222555|nickthegreek5|giannMak,Αυτό το σίχαμα ενδιαφερόταν για τους νεκρούς στα Τεμπη? Αλήθεια τώρα? Είναι η πιο εμετική μορφή του διαδικτύου. Μην ξεχάσει η #καρυστιανού να τον βάλει στο ψηφοδέλτιο της. https://t.co/nuCDP7Sban
2044284408803307976,BenakisM,2026-04-15T05:19:18+00:00,4,4,EthanAnargyrous,2026-04-15T21:10:13+00:00,2026-04-15T22:08:33+00:00,58,2,4,,,EthanAnargyrous|Track11John|nickthegreek5|giannMak,«Όχι» της ΕΕ στην ηλεκτρική διασύνδεση του ψευδοκράτους &amp;#8211; Το καλώδιο Ελλάδας και Κύπρου είναι το μόνο που γίνεται δεκτό https://t.co/CtBpJvYmaG
2044212195706249257,HFirstpriest,2026-04-15T00:32:21+00:00,4,4,RockRock222555,2026-04-15T21:18:53+00:00,2026-04-15T22:14:08+00:00,55,2,4,,,RockRock222555|CharilaosPapad1|giannMak|nickthegreek5,Ενας kalergis υπάλληλος του BBC παρουσιάζει ψευδώς ως τωρινές αποκαλύψεις συκοφαντίες του christides απ το 2022. Ο Αρβανίτης κάνει ερώτηση στην Κομισιόν εναντίον της Ελλάδος κ διασύρει τη χώρα. Οι αριστεροί όταν δεν ξύνονται συκοφαντούν την Ελλάδα https://t.co/InhZtTqSjy
2044233594453774832,DvsDvs60195368,2026-04-15T01:57:23+00:00,3,3,chrysib11,2026-04-15T20:32:52+00:00,2026-04-15T22:03:22+00:00,90,1,2,,,chrysib11|Track11John|LGkvas,"Η ευρωβουλευτής Γαλατώ,συνταξιούχος κρεοπωλης τι πτυχία εχει;;;;  Δ'ΔΗΜΟΤΙΚΟΥ.... https://t.co/RaEq3YjNKj"
2044498498628845977,Heraclis_82,2026-04-15T19:30:01+00:00,3,3,46spiros,2026-04-15T20:34:09+00:00,2026-04-15T21:06:32+00:00,32,1,3,ισραηλ,,46spiros|AgelisDimitris|Track11John,Η Ιταλία δεν απειλείται απο την Τουρκία (την οποία πάει τρένο το #Ισραηλ) ώστε να χρειάζεται την συνεργασία του.  Έχει μπίζνες με τον Έρντι γι αυτό παίζει μπαλίτσα εκ του ασφαλούς .  Μιλάς για γεωπολιτική σε αριστερά ναυάγια και αυτοι προσπαθούν να δέσουν τα κορδόνια τους...
2044489857863438647,panagiotis501,2026-04-15T18:55:41+00:00,3,3,RockRock222555,2026-04-15T20:35:15+00:00,2026-04-15T22:08:51+00:00,93,2,2,,,RockRock222555|Xeniaxe19580370|nickthegreek5,Τα πανάκριβα κινητά που φέρουν μαζί τους οι πάμφτωχοι Ισλαμιστές λαθρομετανάστες είναι δωρεά προς αυτούς από ύποπτες ΜΚΟ και από το Τουρκικό κράτος. Σε αυτά τα κινητά θα στείλει μηνύματα η Άγκυρα κάποια στιγμή για εξέγερση εντός του Ελληνικού εδάφους.
2044420403888570419,realMaalouf,2026-04-15T14:19:42+00:00,3,3,Xeniaxe19580370,2026-04-15T20:36:06+00:00,2026-04-15T21:27:16+00:00,51,1,3,,,Xeniaxe19580370|nickthegreek5|Aaagiiisss,"Historian Bill Federer: ""By 2030, there will be a majority Muslim population in Europe, and they’ll just flat out vote in Sharia law.  People forget Egypt was completely Christian for 6 centuries. It's not anymore. All of North Africa was completely Christian for 6 centuries. It's not anymore.  Constantinople was the largest Christian city in the world, and the largest Christian church in the world for hundreds of years was the Hagia Sophia. And it was turned into a mosque.  They want to do the same thing with the Vatican.""  Pay attention to what he’s saying!"
2044486560876282155,elenasagiadinou,2026-04-15T18:42:35+00:00,3,3,Briassulis,2026-04-15T20:39:35+00:00,2026-04-15T22:11:50+00:00,92,1,2,,,Briassulis|Track11John|giannMak,Για το μονο που μπορείς να εχεις άποψη είναι για τα πουκάμισα με λαχουρια που φοράς 😎 https://t.co/t7BGKpPL8O
2044376437147283683,jazz_daz,2026-04-15T11:24:59+00:00,3,3,AgelisDimitris,2026-04-15T20:41:38+00:00,2026-04-15T22:01:06+00:00,79,1,2,,,AgelisDimitris|giannMak|nickthegreek5,"Γιάνης και Γιάννης. ""Άσετ"" και asset. Περισσότερο θέμα αξιών, ιδανικών, προθέσεων, παρά νοημοσύνης και ικανοτήτων. https://t.co/IwQDzGVjjn"
2044455723543695775,Dora_Bakoyannis,2026-04-15T16:40:03+00:00,3,3,Briassulis,2026-04-15T20:44:02+00:00,2026-04-15T21:15:47+00:00,31,1,3,,,Briassulis|Track11John|giannMak,"Έφυγε πριν από λίγο ο φίλος μου Μανώλης Παπαδομανωλακης. Έφυγε όπως έζησε ! Άρχοντας χαμηλών τόνων χωρίς να μας αφήσει να στενοχωρηθούμε με την ασθένεια του ! Γλυκός τρυφερός κύριος,αγαπητός γιατρός πήγε να βρει τη Μπουμπου μας! Για τον Ισιδωρο και μένα είναι πολύ δύσκολο! Τα θερμότερα συλλυπητήρια μας στη Μαρία, το Δημήτρη και όλη την οικογένεια. Θα μας λείψει πάρα πολύ"
2044471606043373912,IoannaDementi,2026-04-15T17:43:09+00:00,3,3,46spiros,2026-04-15T20:52:23+00:00,2026-04-15T21:42:36+00:00,50,1,3,,,46spiros|AgelisDimitris|giannMak,Οι επαγγελματίες συκοφάντες  εξακολουθούν να αλωνίζουν στην Ελλάδα γιατί ακόμα και να καταδικαστούν η ποινή είναι χάδι. Οι επαγγελματίες συκοφάντες πρέπει να τιμωρούνται με ποινή φυλάκισης και με χρηματική ποινή τουλάχιστον 150.000 €. Χωρίς αναστολές και λοιπές μπούρδες. Τόσα χρόνια ακόμα να το καταλάβουμε...
2044345301658468687,GeorghyZhukov,2026-04-15T09:21:16+00:00,3,3,Realism_47,2026-04-15T20:55:38+00:00,2026-04-15T21:24:28+00:00,28,1,3,,,Realism_47|MasenkaMm230158|Aaagiiisss,"Μπίζνες Καλά Οργανωμένες  Όπως έχουμε ξαναπεί, δεν υπάρχει πιο επικερδής μπιζνα από τις ΜΚΟ. Και όσο μεγαλύτερη η ΜΚΟ, τόσο μεγαλύτερη η μπιζνα.  Ένας Γερμανός από το Μόναχο είχε περιέργεια να μάθει πού πηγαίνουν τα ρούχα στο κουτί δωρεών της ΜΚΟ German Red Cross, οπότε έβαλε ένα AirTag σε ένα παπούτσι για να το παρακολουθήσει.  Η έκπληξη ήρθε μετά από 5 ημέρες, αφού παρακολουθώντας το παπούτσι, το βρήκε να έχει ταξιδέψει πάνω από 800 χλμ.: πέρασε από την Αυστρία, τη Σλοβενία και την Κροατία και τελικά έφτασε σε κατάστημα παπουτσιών στη Βοσνία-Ερζεγοβίνη. Το αγόρασε και δημοσίευσε το παρακάτω βίντεο.  Το θέμα πήρε μεγάλη έκταση, οπότε η ΜΚΟ αναγκάστηκε να απαντήσει ότι μόνο το 10% των ρούχων πηγαίνει δωρεάν στους απόρους. Τα υπόλοιπα πωλούνται για να χρηματοδοτήσουν αδιευκρίνιστες «ανθρωπιστικές δράσεις». https://t.co/gwhDZm2H8n"
2044466288731255202,ellada24,2026-04-15T17:22:02+00:00,3,3,nickthegreek5,2026-04-15T20:57:18+00:00,2026-04-15T21:39:15+00:00,41,2,3,,,nickthegreek5|Track11John|giannMak,"Βουλαρίνος: Το ΠΑΣΟΚ, μη μπορώντας να κάνει αντιπολίτευση σε σοβαρά θέματα, καταγγέλλει και άλλη πρόσληψη του Λαζαρίδη το 2013. Γιατί δεν κοιτούν τα αρχεία τους; Ήταν στην κυβέρνηση τότε, αλλά μάλλον το έχουν ξεχάσει. https://t.co/Qk012Mn5uE"
2044138513096946125,deexX5566,2026-04-14T19:39:34+00:00,3,3,paliakaravana59,2026-04-15T21:01:19+00:00,2026-04-15T22:04:39+00:00,63,2,2,,,paliakaravana59|vythos70|AgelisDimitris,Ο μπαμπάς της Ζωής (που ήθελε να γίνει και Πρόεδρος Δημοκρατίας) την δεκαετία του 90 κούρεψε το δάνειο του ΣΡΖ ενώ υπήρχε εξασφάλιση για την τράπεζα αλλά δεν είδα έναν Αριστερό να ψάχνει τι κομπίνα έγινε τότε όπως ψάχνουν σήμερα το πτυχίο &amp; τα ένσημα του Λαζαρίδη. Τυχαίο θα είναι https://t.co/nBcumxwUmm
2044360452251979848,Johnnyhoston_2,2026-04-15T10:21:28+00:00,3,3,MasenkaMm230158,2026-04-15T21:02:18+00:00,2026-04-15T21:45:24+00:00,43,2,3,,,MasenkaMm230158|TsigkaEfi|KosmidisStathis,"Μπορείς να είσαι σκατόψυχος. Μπορείς να είσαι μαλάκας. Μπορείς ακόμη και να είσαι σκατόψυχος μαλάκας.  Γιατί αισθάνεσαι την ανάγκη να το επικοινωνήσεις δημοσίως αυτό; Έχεις κάποιου είδους παραφιλία με το φτύσιμο, σύντροφε Σαββίδη; https://t.co/xqip0qb2AU"
2044474668971680172,MariaDecokeke,2026-04-15T17:55:20+00:00,3,3,hatz_patty,2026-04-15T21:04:01+00:00,2026-04-15T22:08:53+00:00,64,2,2,,,hatz_patty|sinakatsarou|MenoEdo,"Να πάει η Αφροδίτη να τους απελευθερωσει, γιατί ζητάει από άλλους."
