original_tweet_id,original_author_handle,origin_is_member,retweet_count,unique_retweeter_count,first_retweeter,first_retweeter_recurrence,time_to_k5_sec,time_to_k10_sec,time_to_k50_sec,burst_kurtosis,burst_peak_window_start_sec,burst_peak_window_count,same_client_share,dominant_client,amplifier_component_ids,amplifier_cohort_ids,amplifier_role_mix,propagation_score,spread_path_preview
2044844673395487139,ellada24,True,16,16,galex1908,72,3225,8292,,1.1978,0,1,0.75,Twitter for Android,1,1,amplifier_suspect:0.38; mixed_behavior:0.38; media_business:0.19; retail_user:0.06,42.6213,galex1908@+0s[c1/h1] -> K_Sav215@+245s[c1/h1] -> maus_miny@+1764s[c1/h1] -> SenzakiKamo@+1981s[c1/h1] -> sinakatsarou@+3225s[c1/h1]
2044847082440155578,Technomagos,False,15,15,aprosarmostos_,2,2796,6040,,4.7004,0,1,0.5333,Twitter for Android,1,,mixed_behavior:0.67; retail_user:0.13; media_business:0.13; amplifier_suspect:0.07,40.6314,aprosarmostos_@+0s[c0/h0] -> Ah_riman@+980s[c1/h0] -> SenzakiKamo@+1650s[c1/h0] -> klikr@+2497s[c1/h0] -> MKioulafa@+2796s[c1/h0]
2044850898178838654,kyranakis,False,14,14,K_Sav215,72,4865,10220,,0.7154,0,1,0.6429,Twitter for Android,1,1,mixed_behavior:0.43; media_business:0.29; amplifier_suspect:0.21; journalist_public_figure:0.07,39.6107,K_Sav215@+0s[c1/h1] -> maus_miny@+491s[c1/h1] -> MariaDecokeke@+3083s[c1/h1] -> MenoEdo@+3803s[c1/h1] -> angelikitsakani@+4865s[c1/h1]
2044819929099043260,n_palaiopanou,False,20,20,K_Sav215,72,3546,10473,,0.4064,0,1,0.45,Twitter for Android,1,1,amplifier_suspect:0.50; mixed_behavior:0.40; unknown:0.05; media_business:0.05,39.5247,K_Sav215@+0s[c1/h1] -> maus_miny@+155s[c1/h1] -> TheMadoula@+742s[c1/h1] -> tasoskar11@+2651s[c1/h1] -> Aristerotsolis@+3546s[c0/h1]
2044855639793340524,failosK,True,10,10,Nogate_T,12,1833,30571,,4.1901,0,1,0.7,Twitter for Android,1,,amplifier_suspect:0.40; mixed_behavior:0.30; media_business:0.20; retail_user:0.10,38.8684,Nogate_T@+0s[c1/h0] -> GiotaPapapetrou@+172s[c1/h0] -> hatz_patty@+880s[c1/h0] -> 46spiros@+1648s[c1/h0] -> Fotinh5@+1833s[c1/h0]
2044427278302474414,AdonisGeorgiadi,False,11,11,Volcom40893832,1,6548,14742,,5.4671,0,1,0.4545,Twitter for Android,1,,mixed_behavior:0.45; amplifier_suspect:0.36; unknown:0.09; media_business:0.09,38.5344,Volcom40893832@+0s[c1/h0] -> hatz_patty@+2901s[c1/h0] -> 46spiros@+3984s[c1/h0] -> TetraLogiki@+5655s[c0/h0] -> MasenkaMm230158@+6548s[c1/h0]
2044794863414128661,panta_tif,False,10,10,LosKarabou79397,2,11345,20556,,-0.6445,0,1,0.8,Twitter for Android,1,,amplifier_suspect:0.40; mixed_behavior:0.40; retail_user:0.10; media_business:0.10,33.7832,LosKarabou79397@+0s[c0/h0] -> Theodoros674021@+7128s[c1/h0] -> Ah_riman@+7532s[c1/h0] -> GeorgiadouL@+9593s[c1/h0] -> 46spiros@+11345s[c1/h0]
2044807025150841161,Lavrentis_1,False,10,10,L6sVita,4,6482,13772,,-1.5919,0,1,0.8,Twitter for Android,1,,amplifier_suspect:0.40; mixed_behavior:0.40; retail_user:0.10; media_business:0.10,33.7832,L6sVita@+0s[c1/h0] -> mpantazo@+1750s[c1/h0] -> 57lista@+2062s[c1/h0] -> EthanAnargyrous@+2688s[c1/h0] -> SenzakiKamo@+6482s[c1/h0]
2044837408923844696,Mirsini1946041,True,17,17,ABCHeckles,37,4042,8621,,-0.1222,0,1,0.4706,Twitter for Android,1,,mixed_behavior:0.53; amplifier_suspect:0.35; media_business:0.12,33.77,ABCHeckles@+0s[c1/h0] -> mpantazo@+838s[c1/h0] -> Briassulis@+3109s[c1/h0] -> Ah_riman@+3672s[c1/h0] -> AgelisDimitris@+4042s[c1/h0]
2044843523342508384,LKleitou,True,14,14,galex1908,72,5622,14472,,-0.3464,0,1,0.5714,Twitter for Android,1,,amplifier_suspect:0.43; mixed_behavior:0.29; media_business:0.21; retail_user:0.07,33.5215,galex1908@+0s[c1/h0] -> Catps66@+426s[c1/h0] -> SenzakiKamo@+1855s[c1/h0] -> mpantazo@+4053s[c1/h0] -> 46spiros@+5622s[c1/h0]
2044771502361317701,MsLouellaDeVil,False,13,13,galex1908,72,6829,12182,,-0.4744,0,1,0.6154,Twitter for Android,1,,amplifier_suspect:0.46; mixed_behavior:0.31; media_business:0.15; unknown:0.08,33.4971,galex1908@+0s[c1/h0] -> lidakis_manos@+1291s[c1/h0] -> AgelisDimitris@+4886s[c1/h0] -> ptableart@+5701s[c1/h0] -> MenoEdo@+6829s[c1/h0]
2044812459748319658,gio_Kk23,False,12,12,angelikitsakani,58,7063,15223,,2.6021,0,1,0.3333,Twitter for Android,1,,amplifier_suspect:0.58; mixed_behavior:0.33; media_business:0.08,33.4228,angelikitsakani@+0s[c1/h0] -> galex1908@+596s[c1/h0] -> Catps66@+2328s[c1/h0] -> vythos70@+4598s[c1/h0] -> sinakatsarou@+7063s[c1/h0]
2044754412501860527,omadaalithias,True,16,16,ABCHeckles,37,2093,16339,,-0.609,0,1,0.4375,Twitter for Android,1,,mixed_behavior:0.38; amplifier_suspect:0.31; retail_user:0.12; unknown:0.12,32.9157,ABCHeckles@+0s[c1/h0] -> doubamari@+621s[c1/h0] -> ArgirNik@+899s[c1/h0] -> DonConsclavios@+1913s[c1/h0] -> VforVolemenos@+2093s[c1/h0]
2044793736417476982,4fABkkc5xTv2aek,True,13,13,mpantazo,33,3348,13951,,-0.4545,0,1,0.5385,Twitter for Android,1,,amplifier_suspect:0.46; mixed_behavior:0.31; media_business:0.08; retail_user:0.08,32.574,mpantazo@+0s[c1/h0] -> Chaos_kreator@+1805s[c1/h0] -> georgekouts62@+2044s[c1/h0] -> cavodoro@+2705s[c1/h0] -> vel_theGreek@+3348s[c1/h0]
2044857468241744322,Mirsini1946041,True,11,11,g_m_theo,7,3523,23970,,-0.1568,0,1,0.6364,Twitter for Android,1,,amplifier_suspect:0.45; mixed_behavior:0.27; media_business:0.18; retail_user:0.09,32.5156,g_m_theo@+0s[c1/h0] -> angelikitsakani@+1841s[c1/h0] -> TsigkaEfi@+2496s[c1/h0] -> nickthegreek5@+2726s[c1/h0] -> 46spiros@+3523s[c1/h0]
2044742885606908366,omadaalithias,True,10,10,maus_miny,8,10585,38536,,1.3522,0,1,0.5,Twitter for iPhone,1,,amplifier_suspect:0.40; mixed_behavior:0.30; media_business:0.20; retail_user:0.10,32.2115,maus_miny@+0s[c1/h0] -> ABCHeckles@+760s[c1/h0] -> angelikitsakani@+2910s[c1/h0] -> Catps66@+6290s[c1/h0] -> johnblandos@+10585s[c1/h0]
2044516965587554627,AdonisGeorgiadi,False,9,9,kokkoriss,15,1370,,,2.034,0,1,0.8889,Twitter for Android,1,,mixed_behavior:0.56; amplifier_suspect:0.33; media_business:0.11,32.1384,kokkoriss@+0s[c1/h0] -> hatz_patty@+66s[c1/h0] -> K_Sav215@+195s[c1/h0] -> Track11John@+927s[c1/h0] -> nickthegreek5@+1370s[c1/h0]
2044485490175307840,Mirsini1946041,True,11,11,Agie2a,17,5489,94703,,1.0464,0,1,0.4545,Twitter for Android,1,,mixed_behavior:0.73; amplifier_suspect:0.18; media_business:0.09,31.9034,Agie2a@+0s[c1/h0] -> angelikitsakani@+1323s[c1/h0] -> chrysib11@+2374s[c1/h0] -> mpantazo@+3767s[c1/h0] -> Briassulis@+5489s[c1/h0]
2044452115427266781,dimitris7987,True,14,14,JimyWis,4,3665,11781,,-0.0899,0,1,0.4286,Twitter Web App,1,,amplifier_suspect:0.43; mixed_behavior:0.29; media_business:0.29,31.8073,JimyWis@+0s[c1/h0] -> VIVITV5@+430s[c1/h0] -> 46spiros@+1688s[c1/h0] -> RockRock222555@+2238s[c1/h0] -> chrysib11@+3665s[c1/h0]
2044833450495267138,thanosdimadis,False,12,12,DejaLogic,3,6611,15833,,0.1282,0,1,0.5,Twitter for Android,1,,amplifier_suspect:0.42; mixed_behavior:0.33; media_business:0.17; retail_user:0.08,31.712,DejaLogic@+0s[c0/h0] -> ptableart@+3720s[c1/h0] -> sinakatsarou@+4498s[c1/h0] -> steiger_st28082@+5280s[c1/h0] -> chrysib11@+6611s[c1/h0]
2044820255441052123,BenakisM,False,11,11,57lista,6,6687,15741,,-0.5358,0,1,0.5455,Twitter for iPhone,1,,mixed_behavior:0.45; amplifier_suspect:0.36; media_business:0.18,31.4247,57lista@+0s[c1/h0] -> ArisBJJ@+1563s[c1/h0] -> ABCHeckles@+2615s[c1/h0] -> MKioulafa@+3241s[c1/h0] -> Catps66@+6687s[c1/h0]
2044850297869136242,panta_tif,False,11,11,GiotaPapapetrou,179,3272,8803,,-0.8135,0,1,0.5455,Twitter for Android,1,,mixed_behavior:0.36; amplifier_suspect:0.27; retail_user:0.18; media_business:0.18,31.4247,GiotaPapapetrou@+0s[c1/h0] -> Nogate_T@+741s[c1/h0] -> MariaDecokeke@+1812s[c1/h0] -> anasiropiastos@+2180s[c1/h0] -> DDeppied@+3272s[c1/h0]
1640334999785201669,AdonisGeorgiadi,False,10,10,giannMak,30,3962,8436,,-1.4018,0,1,0.6,Twitter for Android,1,,mixed_behavior:0.60; amplifier_suspect:0.20; media_business:0.10; retail_user:0.10,31.3832,giannMak@+0s[c1/h0] -> Volcom40893832@+332s[c1/h0] -> Briassulis@+904s[c1/h0] -> SagamoreMount@+2527s[c1/h0] -> 46spiros@+3962s[c1/h0]
2046862428990795963,bpapapanagiotou,False,10,10,K_Sav215,72,6075,9623,,-1.1763,0,1,0.6,Twitter for Android,1,,amplifier_suspect:0.40; mixed_behavior:0.30; media_business:0.20; retail_user:0.10,31.3832,K_Sav215@+0s[c1/h0] -> MKioulafa@+2241s[c1/h0] -> g_m_theo@+2720s[c1/h0] -> xeniakan21@+3214s[c1/h0] -> 46spiros@+6075s[c1/h0]
2044441384246005948,Simonaki_,False,9,9,ABCHeckles,37,8295,,,3.8399,0,1,0.5556,Twitter for iPhone,1,,mixed_behavior:0.56; amplifier_suspect:0.33; media_business:0.11,30.8472,ABCHeckles@+0s[c1/h0] -> TheMadoula@+2331s[c1/h0] -> paliakaravana59@+3467s[c1/h0] -> AgelisDimitris@+4182s[c1/h0] -> ArisBJJ@+8295s[c1/h0]
2044412874009829432,HellenicOlympic,False,9,9,MariaKoki3,15,4127,,,3.7817,0,1,0.5556,Twitter for Android,1,,amplifier_suspect:0.44; mixed_behavior:0.22; media_business:0.22; retail_user:0.11,30.7599,MariaKoki3@+0s[c1/h0] -> klikr@+1635s[c1/h0] -> Loxagos_Mark@+1959s[c1/h0] -> LGkvas@+3423s[c1/h0] -> 46spiros@+4127s[c1/h0]
2046830910977495455,DvsDvs60195368,True,12,12,chrysib11,63,5165,10996,,-1.0919,0,1,0.4167,Twitter for Android,1,,mixed_behavior:0.50; amplifier_suspect:0.25; media_business:0.17; retail_user:0.08,30.5196,chrysib11@+0s[c1/h0] -> lafillemalgard1@+1935s[c1/h0] -> hellaspecial@+3479s[c0/h0] -> kimosampe@+4406s[c1/h0] -> 57lista@+5165s[c1/h0]
2044440248176840853,zneraida,True,10,10,TsigkaEfi,10,5357,15805,,0.8802,0,1,0.4,Twitter for Android,1,,amplifier_suspect:0.40; mixed_behavior:0.40; unknown:0.10; media_business:0.10,30.3035,TsigkaEfi@+0s[c1/h0] -> giannMak@+3217s[c1/h0] -> JtfYiannis@+4542s[c1/h0] -> johnblandos@+5189s[c1/h0] -> Fay82776914F@+5357s[c1/h0]
2044707475488649469,praetor_maxGr,False,12,12,ABCHeckles,37,7441,19042,,0.4461,0,1,0.3333,Twitter for Android,1,,amplifier_suspect:0.42; media_business:0.25; mixed_behavior:0.25; retail_user:0.08,30.1887,ABCHeckles@+0s[c1/h0] -> BatorGr@+615s[c1/h0] -> ArgirNik@+996s[c1/h0] -> Myrtilo01@+1848s[c1/h0] -> Catps66@+7441s[c1/h0]
2044757047963529473,sinakatsarou,True,10,10,TheMadoula,14,13380,38553,,-0.3509,0,1,0.5,Twitter for Android,1,,mixed_behavior:0.40; media_business:0.30; amplifier_suspect:0.30,30.1832,TheMadoula@+0s[c1/h0] -> AgelisDimitris@+3712s[c1/h0] -> Myrtilo01@+7270s[c1/h0] -> MenoEdo@+8668s[c1/h0] -> angelikitsakani@+13380s[c1/h0]
2044774307692236985,elenasagiadinou,False,10,10,46spiros,109,3311,22232,,-0.3138,0,1,0.5,Twitter for Android,1,,amplifier_suspect:0.30; mixed_behavior:0.30; retail_user:0.20; media_business:0.20,30.1832,46spiros@+0s[c1/h0] -> ArisBJJ@+596s[c1/h0] -> ArgirNik@+1110s[c1/h0] -> SenzakiKamo@+1456s[c1/h0] -> dkDurcGYTIpZdKl@+3311s[c1/h0]
2044433340145570203,failosK,True,7,7,angelikitsakani,58,7333,,,2.0947,0,1,0.8571,Twitter for Android,1,,mixed_behavior:0.71; amplifier_suspect:0.29,30.0633,angelikitsakani@+0s[c1/h0] -> chrysib11@+3210s[c1/h0] -> RockRock222555@+5159s[c1/h0] -> 46spiros@+5996s[c1/h0] -> Track11John@+7333s[c1/h0]
2044821254054514911,tzavelaniki,False,9,9,jparthen,10,7758,,,1.3337,0,1,0.7778,Twitter for Android,1,,media_business:0.44; amplifier_suspect:0.22; retail_user:0.11; unknown:0.11,29.7546,jparthen@+0s[c1/h0] -> SenzakiKamo@+3983s[c1/h0] -> Savaso1955@+5797s[c0/h0] -> maus_miny@+6860s[c1/h0] -> GeorgiadouL@+7758s[c1/h0]
2044331944318534005,GeorghyZhukov,True,9,9,PitSpencer,29,3912,,,3.9571,0,1,0.4444,Twitter Web App,1,,unknown:0.33; mixed_behavior:0.33; amplifier_suspect:0.22; media_business:0.11,29.6896,PitSpencer@+0s[c1/h0] -> JtfYiannis@+1791s[c1/h0] -> Anna_Moun@+2172s[c0/h0] -> RockRock222555@+2683s[c1/h0] -> moonshinegr@+3912s[c0/h0]
2044502814211125446,GGoudaras,False,8,8,Kostas18748292,1,3737,,,3.013,0,1,0.625,Twitter for Android,1|2,,amplifier_suspect:0.50; mixed_behavior:0.25; unknown:0.12; media_business:0.12,29.5972,Kostas18748292@+0s[c0/h0] -> vythos70@+2488s[c1/h0] -> LGkvas@+2857s[c1/h0] -> chrysib11@+3098s[c1/h0] -> MariaKagia4603@+3737s[c1/h0]
2044436222060220513,zneraida,True,10,10,vythos70,98,6092,93126,,0.4042,0,1,0.4,Twitter for Android,1,,mixed_behavior:0.70; amplifier_suspect:0.20; media_business:0.10,29.5895,vythos70@+0s[c1/h0] -> chrysib11@+675s[c1/h0] -> NonameTZ@+2969s[c1/h0] -> RockRock222555@+4566s[c1/h0] -> nickthegreek5@+6092s[c1/h0]
2044815189405507800,greek_paris_13,True,9,9,Marios59885699,6,10132,,,1.8534,0,1,0.6667,Twitter for Android,1,,mixed_behavior:0.44; amplifier_suspect:0.33; media_business:0.22,29.2008,Marios59885699@+0s[c1/h0] -> mpantazo@+2412s[c1/h0] -> Briassulis@+3321s[c1/h0] -> g_m_theo@+5132s[c1/h0] -> chrysib11@+10132s[c1/h0]
2044836882639355932,Voice75848495,False,10,10,Electra306,3,8941,36271,,-1.7441,0,1,0.4,Twitter for Android,1,,mixed_behavior:0.60; amplifier_suspect:0.40,28.9832,Electra306@+0s[c0/h0] -> angie22gr@+2393s[c1/h0] -> AgelisDimitris@+5666s[c1/h0] -> sinakatsarou@+6184s[c1/h0] -> greek_paris_13@+8941s[c1/h0]
2044873030493409400,Nothing04305955,False,9,9,nickthegreek5,88,2624,,,3.0296,0,1,0.4444,Twitter for Android,1,,mixed_behavior:0.67; media_business:0.11; amplifier_suspect:0.11; unknown:0.11,28.2984,nickthegreek5@+0s[c1/h0] -> Veltsi_Legacy@+600s[c1/h0] -> chrysib11@+1940s[c1/h0] -> Agie2a@+2114s[c1/h0] -> TheMadoula@+2624s[c1/h0]
2044531007206862960,AndriopoulosD,False,6,6,giannMak,30,3942,,,1.1801,0,2,0.8333,Twitter for Android,1,,mixed_behavior:0.50; amplifier_suspect:0.33; media_business:0.17,27.3374,giannMak@+0s[c1/h0] -> MenoEdo@+41s[c1/h0] -> LGkvas@+2083s[c1/h0] -> angelikitsakani@+2757s[c1/h0] -> Loxagos_Mark@+3942s[c1/h0]
2044479879769407519,panta_tif,False,6,6,AnAthenianToLDN,15,8326,,,1.1468,0,1,0.8333,Twitter for Android,1,,media_business:0.33; mixed_behavior:0.33; amplifier_suspect:0.33,27.2875,AnAthenianToLDN@+0s[c1/h0] -> anarchistdonkey@+422s[c0/h0] -> angelikitsakani@+1818s[c1/h0] -> 57lista@+5635s[c1/h0] -> 46spiros@+8326s[c1/h0]
2044824347060429159,n_palaiopanou,False,8,8,mpantazo,33,5586,,,0.308,0,1,0.75,Twitter for Android,1,,mixed_behavior:0.62; amplifier_suspect:0.38,27.0399,mpantazo@+0s[c1/h0] -> angelikitsakani@+1195s[c1/h0] -> galex1908@+1634s[c1/h0] -> VforVolemenos@+5097s[c1/h0] -> BatorGr@+5586s[c1/h0]
2044468838016696601,eucopresident,False,7,7,K_Sav215,72,4738,,,-1.1828,0,1,0.8571,Twitter for iPhone,1,,mixed_behavior:0.86; media_business:0.14,26.9212,K_Sav215@+0s[c1/h0] -> greek_paris_13@+1304s[c1/h0] -> vythos70@+2725s[c1/h0] -> Loxagos_Mark@+3128s[c1/h0] -> Volcom40893832@+4738s[c1/h0]
2044492218879103216,pavlmarin,False,8,8,angelikitsakani,58,6835,,,-1.2459,0,1,0.75,Twitter for Android,1,,mixed_behavior:0.88; amplifier_suspect:0.12,26.5778,angelikitsakani@+0s[c1/h0] -> hatz_patty@+2041s[c1/h0] -> galex1908@+2649s[c1/h0] -> Briassulis@+5618s[c1/h0] -> Track11John@+6835s[c1/h0]
2044771644346892434,Harhalas,True,8,8,Placebo_0,23,14840,,,-1.1471,0,1,0.75,Twitter for Android,1,,amplifier_suspect:0.62; mixed_behavior:0.25; media_business:0.12,26.5778,Placebo_0@+0s[c0/h0] -> zneraida@+3552s[c1/h0] -> Briassulis@+7086s[c1/h0] -> TsigkaEfi@+12195s[c1/h0] -> nickthegreek5@+14840s[c1/h0]
2046854724532470041,omadaalithias,True,8,8,K_Sav215,72,8179,,,-1.5762,0,1,0.75,Twitter for Android,1,,mixed_behavior:0.50; amplifier_suspect:0.25; retail_user:0.12; media_business:0.12,26.5778,K_Sav215@+0s[c1/h0] -> Mirsini1946041@+1476s[c1/h0] -> fanis_rc@+2221s[c1/h0] -> Briassulis@+5370s[c1/h0] -> doubamari@+8179s[c1/h0]
2044511682941091854,action24tv,False,9,9,johnblandos,44,5076,,,-0.1753,0,1,0.6667,Twitter for Android,1,,mixed_behavior:0.67; media_business:0.22; amplifier_suspect:0.11,26.4207,johnblandos@+0s[c1/h0] -> K_Sav215@+1666s[c1/h0] -> Briassulis@+3555s[c1/h0] -> giannMak@+4389s[c1/h0] -> nickthegreek5@+5076s[c1/h0]
2044792968662438391,panta_tif,False,9,9,vythos70,98,6071,,,-1.2531,0,1,0.6667,Twitter for Android,1,,mixed_behavior:0.44; amplifier_suspect:0.44; retail_user:0.11,26.4207,vythos70@+0s[c1/h0] -> Nogate_T@+684s[c1/h0] -> GiotaPapapetrou@+2385s[c1/h0] -> Ah_riman@+4444s[c1/h0] -> Theodoros674021@+6071s[c1/h0]
2044429115747447021,zneraida,True,7,7,giannMak,30,11320,,,1.9311,0,1,0.5714,Twitter for Android,1,,mixed_behavior:0.57; amplifier_suspect:0.43,26.3893,giannMak@+0s[c1/h0] -> 46spiros@+1729s[c1/h0] -> RockRock222555@+5784s[c1/h0] -> paliakaravana59@+9502s[c1/h0] -> angelikitsakani@+11320s[c1/h0]
2044825839154434058,petrosoutsis,False,5,5,Theodoros674021,7,6514,,,-1.5776,0,1,1.0,Twitter for Android,1,,amplifier_suspect:0.80; mixed_behavior:0.20,26.3341,Theodoros674021@+0s[c1/h0] -> Briassulis@+1019s[c1/h0] -> Fotinh5@+1966s[c1/h0] -> chrysib11@+5242s[c1/h0] -> 46spiros@+6514s[c1/h0]
2044664365002133623,ellada24,True,8,8,2Harvard2,1,11219,,,0.6009,0,1,0.625,Twitter for Android,1,,mixed_behavior:0.38; amplifier_suspect:0.38; unknown:0.12; media_business:0.12,25.9791,2Harvard2@+0s[c0/h0] -> maus_miny@+6654s[c1/h0] -> hatz_patty@+8355s[c1/h0] -> MenoEdo@+9730s[c1/h0] -> MasenkaMm230158@+11219s[c1/h0]
2044413848963149938,nikglykos,True,8,8,ABCHeckles,37,8685,,,0.5162,0,1,0.625,Twitter for iPhone,1,,amplifier_suspect:0.62; mixed_behavior:0.25; media_business:0.12,25.8521,ABCHeckles@+0s[c1/h0] -> 46spiros@+5506s[c1/h0] -> tasoskar11@+6463s[c1/h0] -> paliakaravana59@+8354s[c1/h0] -> nickthegreek5@+8685s[c1/h0]
2044759467426787604,tomanifesto,False,8,8,SenzakiKamo,14,9591,,,1.4928,0,1,0.5,Twitter for Android,1,,amplifier_suspect:0.50; mixed_behavior:0.25; retail_user:0.12; media_business:0.12,25.817,SenzakiKamo@+0s[c1/h0] -> fanis_rc@+1340s[c1/h0] -> Myrtilo01@+1990s[c1/h0] -> Catps66@+6006s[c1/h0] -> hatz_patty@+9591s[c1/h0]
2044420233973104760,failosK,True,8,8,hatz_patty,56,4727,,,0.3367,0,1,0.625,Twitter for Android,1,,mixed_behavior:0.62; amplifier_suspect:0.12; media_business:0.12; retail_user:0.12,25.5829,hatz_patty@+0s[c1/h0] -> 46spiros@+666s[c1/h0] -> sinakatsarou@+1940s[c1/h0] -> Evitel_@+4305s[c1/h0] -> nickthegreek5@+4727s[c1/h0]
2044443555628741059,AgelisDimitris,True,6,6,GiotaPapapetrou,179,5778,,,-1.3584,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.83; retail_user:0.17,25.5673,GiotaPapapetrou@+0s[c1/h0] -> hatz_patty@+1021s[c1/h0] -> johnblandos@+4262s[c1/h0] -> Briassulis@+4395s[c1/h0] -> Track11John@+5778s[c1/h0]
2044471606043373912,IoannaDementi,False,6,6,dkDurcGYTIpZdKl,3,6538,,,-1.2429,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.50; amplifier_suspect:0.33; media_business:0.17,25.5673,dkDurcGYTIpZdKl@+0s[c1/h0] -> angelikitsakani@+1791s[c1/h0] -> NonameTZ@+3437s[c1/h0] -> 46spiros@+5519s[c1/h0] -> AgelisDimitris@+6538s[c1/h0]
2044847085803958620,Technomagos,False,6,6,K_Sav215,72,2423,,,-1.177,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.83; media_business:0.17,25.5673,K_Sav215@+0s[c1/h0] -> Ah_riman@+237s[c1/h0] -> klikr@+1697s[c1/h0] -> MKioulafa@+1977s[c1/h0] -> angelikitsakani@+2423s[c1/h0]
2044847088815456398,Technomagos,False,6,6,Ah_riman,14,3350,,,-0.0923,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.83; media_business:0.17,25.5673,Ah_riman@+0s[c1/h0] -> klikr@+1464s[c1/h0] -> MKioulafa@+1740s[c1/h0] -> angelikitsakani@+2180s[c1/h0] -> MariaDecokeke@+3350s[c1/h0]
2044847091776639329,Technomagos,False,6,6,Ah_riman,14,4425,,,-1.0675,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.67; media_business:0.33,25.5673,Ah_riman@+0s[c1/h0] -> lafillemalgard1@+837s[c1/h0] -> klikr@+1464s[c1/h0] -> angelikitsakani@+2167s[c1/h0] -> MariaDecokeke@+4425s[c1/h0]
2044847094607880369,Technomagos,False,6,6,Ah_riman,14,4438,,,-1.0526,0,1,0.8333,Twitter for Android,1,,mixed_behavior:0.67; amplifier_suspect:0.17; media_business:0.17,25.5673,Ah_riman@+0s[c1/h0] -> klikr@+1461s[c1/h0] -> MKioulafa@+1736s[c1/h0] -> chrysib11@+3786s[c1/h0] -> MariaDecokeke@+4438s[c1/h0]
2044790367921348836,panta_tif,False,7,7,57lista,6,9437,,,0.0466,0,1,0.7143,Twitter for Android,1,,mixed_behavior:0.71; amplifier_suspect:0.29,25.2769,57lista@+0s[c1/h0] -> Ah_riman@+1154s[c1/h0] -> mpantazo@+1785s[c1/h0] -> galex1908@+6877s[c1/h0] -> 46spiros@+9437s[c1/h0]
2044771191081025815,taurothanos,False,7,7,46spiros,109,15621,,,-1.7917,0,1,0.7143,Twitter for Android,1,,amplifier_suspect:0.43; mixed_behavior:0.29; retail_user:0.14; media_business:0.14,25.207,46spiros@+0s[c1/h0] -> Fotinh5@+1363s[c1/h0] -> GiotaPapapetrou@+1633s[c1/h0] -> hatz_patty@+8942s[c1/h0] -> chrysib11@+15621s[c1/h0]
2044783622016606595,g_evgenidis,False,7,7,ABCHeckles,37,9490,,,-1.4715,0,1,0.7143,Twitter for Android,1,,amplifier_suspect:0.43; mixed_behavior:0.29; media_business:0.29,25.207,ABCHeckles@+0s[c1/h0] -> Ah_riman@+622s[c1/h0] -> JSweetGR@+2445s[c1/h0] -> Torquem21743459@+3992s[c1/h0] -> chrysib11@+9490s[c1/h0]
2046843988674482285,verazeras,False,7,7,Mirsini1946041,41,7668,,,-1.3562,0,1,0.7143,Twitter for Android,1,,amplifier_suspect:0.43; retail_user:0.29; unknown:0.14; mixed_behavior:0.14,25.207,Mirsini1946041@+0s[c1/h0] -> HRessed@+490s[c1/h0] -> Snow83189825@+4136s[c0/h0] -> xeniakan21@+5878s[c1/h0] -> chrysib11@+7668s[c1/h0]
2046852641402265821,ellada24,True,7,7,Mirsini1946041,41,6791,,,-1.5838,0,1,0.7143,Twitter for Android,1,,mixed_behavior:0.43; media_business:0.29; retail_user:0.14; amplifier_suspect:0.14,25.207,Mirsini1946041@+0s[c1/h0] -> MariaDecokeke@+682s[c1/h0] -> K_Sav215@+1641s[c1/h0] -> MKioulafa@+4776s[c1/h0] -> angelikitsakani@+6791s[c1/h0]
2044398068842348821,GeorghyZhukov,True,6,6,pOURc3ero9j906K,1,13583,,,1.0632,0,1,0.6667,Twitter for iPhone,1,,media_business:0.33; unknown:0.17; source_hub:0.17; mixed_behavior:0.17,25.162,pOURc3ero9j906K@+0s[c0/h0] -> EAdamopoulou@+3866s[c0/h0] -> nickthegreek5@+6010s[c1/h0] -> Track11John@+6646s[c1/h0] -> Loxagos_Mark@+13583s[c1/h0]
2044801362324529435,omadaalithias,True,9,9,maus_miny,8,5194,,,0.0467,0,1,0.5556,Twitter for Android,1,,mixed_behavior:0.44; retail_user:0.22; media_business:0.22; amplifier_suspect:0.11,25.1574,maus_miny@+0s[c1/h0] -> ArgirNik@+444s[c1/h0] -> DonConsclavios@+1019s[c1/h0] -> mpantazo@+1938s[c1/h0] -> Briassulis@+5194s[c1/h0]
2044424924870111543,MsLouellaDeVil,False,8,8,ptableart,8,7970,,,-0.8172,0,1,0.625,Twitter for Android,1,,mixed_behavior:0.62; amplifier_suspect:0.12; source_hub:0.12; media_business:0.12,25.0778,ptableart@+0s[c1/h0] -> angelikitsakani@+983s[c1/h0] -> NodarasSpiros@+1489s[c1/h0] -> hatz_patty@+6329s[c1/h0] -> nickthegreek5@+7970s[c1/h0]
